file_name,angle_nge2,angle_nge1,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10
CQU-DTUB18_185,67.3272,67.3612,67.4191,67.4968,68.3256,69.2975,70.3816,71.365,72.245,72.7762,73.1349,73.0743,72.4901
CQU-DTUB18_186,66.9877,66.9842,67.0136,67.1262,67.9445,68.9109,70.0034,71.0104,71.8874,72.432,72.7895,72.7042,72.1638
CQU-DTUB18_187,67.0984,67.1204,67.1358,67.1876,67.9596,68.8815,69.8951,70.8972,71.7312,72.2309,72.5291,72.3499,71.5418
CQU-DTUB18_188,66.9257,66.908,66.9026,66.9455,67.7058,68.6154,69.6209,70.6117,71.4788,72.0618,72.495,72.6177,72.1771
CQU-DTUB18_189,67.4835,67.5335,67.6062,67.725,68.5924,69.5632,70.6198,71.6479,72.5228,73.0987,73.4558,73.3778,72.8607
CQU-DTUB18_190,67.2007,67.2231,67.26,67.3342,68.121,69.0587,70.1198,71.0797,71.9791,72.5966,73.1019,73.3322,73.3208
CQU-DTUB18_191,66.9292,66.9187,66.9431,67.031,67.8853,68.8817,69.9428,70.9549,71.8326,72.4508,72.8916,72.9769,72.7906
CQU-DTUB18_192,67.3417,67.3628,67.3959,67.477,68.2561,69.1726,70.2262,71.1829,72.0051,72.4737,72.7292,72.5152,71.6967
CQU-DTUB18_193,67.2091,67.2292,67.2888,67.389,68.2734,69.2807,70.3418,71.3613,72.2453,72.812,73.1723,73.0615,72.487
CQU-DTUB18_194,67.2359,67.2351,67.2628,67.3573,68.1913,69.1398,70.1963,71.2193,72.0187,72.5266,72.7635,72.5163,71.6633
CQU-DTUB18_195,67.3543,67.3653,67.4064,67.4952,68.3475,69.316,70.3482,71.3657,72.1949,72.7267,73.1121,72.9897,72.4888
CQU-DTUB18_196,67.3287,67.3565,67.4264,67.5283,68.3997,69.3713,70.4301,71.4697,72.3256,72.8737,73.2088,73.0672,72.3769
CQU-DTUB18_197,66.7068,66.6698,66.6715,66.7224,67.4711,68.3866,69.4094,70.4279,71.3163,71.9364,72.4562,72.6669,72.308
CQU-DTUB18_198,66.8738,66.8516,66.8433,66.88,67.6683,68.6099,69.6131,70.6139,71.4336,71.918,72.2138,72.0544,71.2757
CQU-DTUB18_199,67.5284,67.5852,67.6439,67.758,68.6081,69.6067,70.6615,71.6584,72.5404,73.063,73.3551,73.1878,72.4439
CQU-DTUB18_200,67.4908,67.5149,67.5632,67.6166,68.4033,69.3324,70.383,71.3232,72.1167,72.5629,72.7987,72.5042,71.5994
CQU-DTUB18_201,67.2669,67.2958,67.3747,67.4902,68.3456,69.3556,70.452,71.5118,72.3833,72.9903,73.401,73.3934,72.9708
CQU-DTUB18_202,67.0132,67.0142,67.052,67.1058,67.8891,68.8178,69.8701,70.8673,71.7811,72.402,72.9241,73.1307,72.9597
CQU-DTUB18_203,67.4722,67.5129,67.5678,67.6526,68.4846,69.4776,70.541,71.5233,72.3906,72.9159,73.2192,73.0655,72.339
CQU-DTUB18_204,67.1065,67.1064,67.12,67.1733,67.9518,68.8553,69.8888,70.8662,71.7396,72.2498,72.6325,72.5679,71.9222
CQU-DTUB18_205,67.3852,67.4032,67.4595,67.5572,68.4173,69.3985,70.4781,71.4567,72.3488,72.9267,73.3669,73.4972,73.4398
CQU-DTUB18_206,67.0016,66.967,66.9747,67.0325,67.8046,68.7146,69.7388,70.6953,71.5459,72.0671,72.4247,72.3951,71.8255
CQU-DTUB18_207,67.2759,67.3242,67.3932,67.5016,68.358,69.3712,70.4725,71.5145,72.3757,72.9461,73.2848,73.1436,72.4824
CQU-DTUB18_208,67.6426,67.7178,67.804,67.921,68.7977,69.8008,70.9156,71.9098,72.8007,73.335,73.6955,73.5728,72.9759
CQU-DTUB18_209,66.7863,66.7702,66.7904,66.8507,67.6384,68.5495,69.5783,70.594,71.5622,72.2169,72.9115,73.6141,73.8607
CQU-DTUB18_210,66.9723,66.9753,66.9904,67.0554,67.8451,68.7905,69.8255,70.855,71.719,72.273,72.6688,72.5562,71.9554
CQU-DTUB18_211,67.3272,67.3198,67.3374,67.4244,68.2246,69.1484,70.1719,71.1621,71.9526,72.4157,72.6697,72.4223,71.5605
CQU-DTUB18_212,67.5046,67.5532,67.6395,67.7371,68.5956,69.5879,70.6819,71.683,72.5688,73.1217,73.524,73.5073,73.0111
CQU-DTUB18_213,66.9128,66.8845,66.8932,66.9527,67.7735,68.6985,69.7464,70.7495,71.6281,72.1876,72.5935,72.6134,72.1288
CQU-DTUB18_214,67.0565,67.0305,67.0473,67.0876,67.8919,68.8231,69.8376,70.8191,71.6733,72.1825,72.5456,72.4912,71.9146
CQU-DTUB18_215,66.7593,66.7206,66.7422,66.7792,67.5372,68.4836,69.4972,70.5223,71.3982,71.9517,72.413,72.4852,72.0582
CQU-DTUB18_216,67.276,67.2928,67.3395,67.4388,68.2801,69.2372,70.2902,71.3134,72.1394,72.6639,72.9197,72.7068,71.896
CQU-DTUB18_217,67.1361,67.1349,67.1383,67.2176,68.0629,69.0349,70.075,71.0756,71.9118,72.47,72.782,72.6934,72.1502
CQU-DTUB18_218,66.7773,66.7472,66.734,66.7729,67.5617,68.4837,69.5063,70.4947,71.3524,71.8566,72.1562,72.0509,71.3642
CQU-DTUB18_219,67.3344,67.3535,67.4032,67.5024,68.3667,69.3723,70.4205,71.4246,72.2862,72.7767,73.0455,72.8362,72.0338
CQU-DTUB18_220,67.2593,67.2956,67.3672,67.4416,68.2338,69.1907,70.2606,71.2547,72.1591,72.7227,73.1383,73.1794,72.7342
CQU-DTUB18_221,66.9986,66.9835,66.9985,67.0613,67.8734,68.8317,69.9042,70.8698,71.7193,72.2264,72.5112,72.3159,71.5947
CQU-DTUB18_222,67.1805,67.2097,67.2472,67.3456,68.1438,69.111,70.197,71.1958,72.1047,72.6725,73.0599,73.0931,72.638
CQU-DTUB18_223,66.8092,66.7876,66.7983,66.8272,67.5894,68.518,69.5227,70.5297,71.406,71.9242,72.2715,72.1992,71.5405
CQU-DTUB18_224,67.1588,67.1676,67.1927,67.2713,68.1044,69.0722,70.1593,71.1365,72.0174,72.6128,73.0323,73.134,72.8835
CQU-DTUB18_225,67.3303,67.3445,67.4084,67.4804,68.3168,69.3028,70.3755,71.3578,72.2183,72.7527,73.0455,72.8895,72.215
CQU-DTUB18_226,67.1884,67.2056,67.2139,67.2625,68.0334,68.9327,69.9341,70.9136,71.7606,72.247,72.587,72.459,71.7811
CQU-DTUB18_227,67.5083,67.5513,67.614,67.722,68.576,69.5614,70.6375,71.6733,72.5061,73.0765,73.4489,73.4132,72.9415
CQU-DTUB18_228,67.268,67.2917,67.3261,67.428,68.1827,69.1169,70.1733,71.1413,72.0031,72.5107,72.8542,72.7403,72.0126
CQU-DTUB18_229,67.2695,67.3109,67.3852,67.4863,68.3381,69.3391,70.4456,71.4843,72.3484,72.9198,73.2759,73.181,72.6331
CQU-DTUB18_230,67.5458,67.567,67.6141,67.6958,68.5302,69.48,70.5081,71.5072,72.3018,72.7652,72.9843,72.7216,71.865
CQU-DTUB18_231,67.037,67.0414,67.072,67.1566,67.9294,68.8536,69.9243,70.8994,71.7864,72.3238,72.685,72.6126,72.0007
CQU-DTUB18_232,66.9615,66.9317,66.9334,67.0149,67.8722,68.8175,69.8932,70.8949,71.7266,72.2342,72.5173,72.3651,71.5991
CQU-DTUB18_233,67.5899,67.6162,67.6654,67.7362,68.5523,69.5048,70.5411,71.5242,72.3027,72.7483,72.9392,72.644,71.6758
CQU-DTUB18_234,67.1966,67.218,67.2458,67.3139,68.1067,69.0855,70.1055,71.1162,71.9607,72.5112,72.8503,72.7687,72.1963
CQU-DTUB18_235,67.2614,67.2975,67.3735,67.4897,68.3455,69.3375,70.417,71.4701,72.3311,72.914,73.3037,73.3031,72.7737
CQU-DTUB18_236,66.8989,66.8856,66.916,66.998,67.8007,68.7443,69.8204,70.8183,71.7144,72.2714,72.6312,72.5639,71.9925
CQU-DTUB18_237,67.1444,67.1589,67.1577,67.2118,68.0143,68.9371,69.9537,70.9398,71.7971,72.2977,72.663,72.6061,71.9756
CQU-DTUB18_238,67.1957,67.1987,67.2057,67.2583,68.0622,68.9732,69.9893,70.9666,71.7819,72.2236,72.4571,72.2037,71.3305
CQU-DTUB18_239,66.9739,66.9554,66.9653,67.026,67.8095,68.7419,69.7609,70.764,71.6466,72.2107,72.6453,72.7003,72.2922
CQU-DTUB18_240,66.8137,66.7791,66.7838,66.7935,67.5166,68.4372,69.411,70.3717,71.1758,71.6424,71.9177,71.678,70.8199
CQU-DTUB18_241,67.1589,67.1777,67.2272,67.3237,68.1502,69.1142,70.1495,71.1321,72.0538,72.6675,73.1902,73.5447,74.1437
CQU-DTUB18_242,67.6312,67.7036,67.7938,67.9177,68.8111,69.8285,70.9503,71.954,72.8432,73.3874,73.7413,73.6268,72.9871
CQU-DTUB18_243,67.4575,67.465,67.4984,67.5901,68.3486,69.2507,70.2737,71.2375,72.052,72.4809,72.7569,72.4766,71.627
CQU-DTUB18_244,67.3709,67.3989,67.4762,67.584,68.4263,69.4044,70.4866,71.5168,72.3528,72.888,73.2018,73.0371,72.3025
CQU-DTUB18_245,67.6675,67.7593,67.8479,67.987,68.8692,69.8613,70.9492,71.9752,72.8569,73.4343,73.8153,73.7915,73.3474
CQU-DTUB18_246,67.3778,67.3724,67.3931,67.4589,68.2715,69.2494,70.2619,71.2343,72.059,72.4788,72.719,72.4344,71.53
CQU-DTUB18_247,66.8966,66.896,66.9224,66.9869,67.8197,68.8033,69.8873,70.8801,71.7613,72.3303,72.7428,72.7342,72.3288
CQU-DTUB18_248,66.7277,66.704,66.7254,66.7866,67.5621,68.4667,69.4863,70.5078,71.426,72.0951,72.6408,73.075,73.0384
CQU-DTUB18_249,66.9528,66.9359,66.9539,67.0241,67.8319,68.7658,69.8239,70.8173,71.6935,72.2225,72.5418,72.439,71.7448
CQU-DTUB18_250,67.5993,67.6594,67.7398,67.8584,68.7219,69.7037,70.8049,71.8217,72.6937,73.2569,73.6259,73.5459,72.9755
CQU-DTUB18_251,67.021,67.0051,67.015,67.0515,67.8214,68.7032,69.735,70.6887,71.5466,72.0352,72.3582,72.2252,71.5205
CQU-DTUB18_252,67.0326,67.0637,67.0908,67.1637,67.977,68.8929,69.9409,70.9749,71.8734,72.4152,72.8302,72.7486,72.2361
CQU-DTUB18_253,67.5726,67.6268,67.6982,67.8167,68.6883,69.6542,70.7213,71.7348,72.5863,73.0978,73.3653,73.1699,72.3851
CQU-DTUB18_254,67.477,67.5038,67.5586,67.6521,68.4222,69.3397,70.3774,71.3519,72.1811,72.6376,72.94,72.7378,71.9507
CQU-DTUB18_255,67.0139,67.0322,67.0602,67.1301,67.9521,68.9272,70.0016,71.001,71.8914,72.454,72.8236,72.7576,72.2278
CQU-DTUB18_256,67.3888,67.416,67.4653,67.561,68.3975,69.4003,70.4339,71.4377,72.2982,72.7627,73.045,72.8434,72.0016
CQU-DTUB18_257,67.0401,67.0567,67.0944,67.1883,68.0492,69.05,70.1501,71.172,72.0283,72.6861,73.071,73.165,72.9322
CQU-DTUB18_258,67.3552,67.4104,67.4842,67.6085,68.4999,69.4987,70.5911,71.6343,72.5575,73.1432,73.5602,73.5579,73.1194
CQU-DTUB18_259,67.4039,67.4381,67.4441,67.5072,68.2745,69.2043,70.2291,71.1679,71.9788,72.3999,72.6188,72.31,71.4204
CQU-DTUB18_260,67.2932,67.3255,67.3719,67.473,68.2587,69.2128,70.261,71.2706,72.0906,72.5889,72.8472,72.6145,71.7748
CQU-DTUB18_261,66.9884,66.9865,67.0003,67.0494,67.8542,68.8034,69.8381,70.8393,71.7442,72.3157,72.7903,72.9585,72.7019
CQU-DTUB18_262,67.2591,67.2933,67.3588,67.4783,68.3464,69.3557,70.4236,71.4515,72.3605,72.9286,73.2933,73.2298,72.6456
CQU-DTUB18_263,67.4613,67.487,67.5573,67.6546,68.5232,69.5059,70.5603,71.5538,72.4251,72.884,73.1618,72.8704,72.0216
CQU-DTUB18_264,67.514,67.5679,67.6517,67.7736,68.6306,69.6053,70.6772,71.7186,72.5728,73.1377,73.4894,73.4241,72.8511
CQU-DTUB18_265,67.0294,67.033,67.0714,67.1267,67.8983,68.7958,69.8363,70.8119,71.7054,72.2714,72.7221,72.848,72.4475
CQU-DTUB18_266,67.1298,67.1039,67.117,67.1901,68.0069,68.9348,69.9972,70.9621,71.8096,72.3217,72.6507,72.5558,71.8889
CQU-DTUB18_267,66.5831,66.5221,66.508,66.5572,67.3152,68.2351,69.2727,70.2866,71.1773,71.7944,72.3587,72.5709,72.2091
CQU-DTUB18_268,67.4549,67.5009,67.5587,67.6693,68.5313,69.506,70.5524,71.5793,72.4293,72.9673,73.2941,73.1476,72.5013
CQU-DTUB18_269,67.5569,67.5898,67.6424,67.7439,68.5886,69.5733,70.6274,71.6168,72.4773,72.9373,73.2093,72.9842,72.1194
CQU-DTUB18_270,67.0964,67.1184,67.1471,67.2278,68.0307,68.9974,70.0572,71.0494,71.94,72.5736,73.0203,73.161,72.9111
CQU-DTUB18_271,66.8362,66.8131,66.8343,66.9156,67.7498,68.6961,69.7677,70.7814,71.6819,72.3119,72.7925,72.9518,72.7644
CQU-DTUB18_272,67.2624,67.269,67.2934,67.3798,68.1497,69.0789,70.14,71.091,71.9375,72.4336,72.7468,72.6302,71.9525
CQU-DTUB18_273,67.1489,67.167,67.1815,67.2658,68.0216,68.9332,69.9719,70.958,71.7674,72.2437,72.5093,72.2374,71.3923
CQU-DTUB18_274,67.2789,67.262,67.2909,67.3724,68.2268,69.1832,70.2265,71.2388,72.059,72.5782,72.9137,72.7547,72.1579
CQU-DTUB18_275,66.8198,66.8027,66.8384,66.8887,67.6447,68.5681,69.6311,70.6132,71.4946,72.0706,72.4874,72.4755,71.9785
CQU-DTUB18_276,67.189,67.1869,67.2022,67.2803,68.04,68.9556,69.969,70.9628,71.748,72.1938,72.4041,72.1336,71.2193
CQU-DTUB18_277,67.1745,67.1806,67.2166,67.296,68.1231,69.0974,70.1371,71.1522,71.9974,72.5317,72.8594,72.7017,72.0042
CQU-DTUB18_278,67.2817,67.3078,67.3553,67.4466,68.2349,69.201,70.2568,71.2558,72.1393,72.6901,73.0914,73.0672,72.5273
CQU-DTUB18_279,66.9327,66.9429,66.979,67.0582,67.8816,68.8395,69.9032,70.9427,71.8328,72.4706,72.9171,73.1512,73.1555
CQU-DTUB18_280,67.09,67.0695,67.0745,67.1059,67.868,68.7356,69.729,70.6835,71.4742,71.91,72.1109,71.8438,70.9112
CQU-DTUB18_281,67.0003,66.9822,67.0035,67.0436,67.8096,68.7291,69.7516,70.7218,71.5563,72.0364,72.3433,72.196,71.4689
CQU-DTUB18_282,66.9834,66.9736,66.9916,67.0644,67.8968,68.8537,69.9064,70.9423,71.8235,72.3978,72.7715,72.7909,72.3231
CQU-DTUB18_283,67.0158,67.0234,67.0431,67.1135,67.9406,68.9039,69.9945,70.9774,71.883,72.5107,72.9938,73.2273,73.2573
CQU-DTUB18_284,67.1172,67.1255,67.1641,67.2479,68.0608,69.0257,70.0932,71.1019,72.0064,72.6103,73.0986,73.2994,73.2639
CQU-DTUB18_285,67.0659,67.0812,67.1273,67.226,68.0193,68.9747,70.0384,71.0584,71.9558,72.5158,72.8846,72.8934,72.4194
CQU-DTUB18_286,66.7328,66.7071,66.6917,66.7231,67.5072,68.3995,69.4306,70.4094,71.279,71.8258,72.2392,72.2866,71.7484
CQU-DTUB18_287,66.8148,66.805,66.8108,66.8638,67.66,68.616,69.6613,70.6703,71.552,72.1391,72.5343,72.5896,72.1856
CQU-DTUB18_288,67.2685,67.2937,67.3513,67.4434,68.2895,69.2628,70.3049,71.3327,72.1911,72.7353,73.1096,73.0353,72.4852
CQU-DTUB18_289,66.993,67.0025,67.0344,67.1044,67.9178,68.8777,69.9382,70.9542,71.8609,72.468,72.9637,73.2244,73.256
CQU-DTUB18_290,67.0761,67.0612,67.0703,67.1264,67.926,68.8394,69.8738,70.8732,71.6688,72.154,72.3488,72.0854,71.2049
CQU-DTUB18_291,67.4527,67.4911,67.5472,67.6507,68.4454,69.4041,70.4483,71.4504,72.2632,72.7527,73.0263,72.787,71.9428
CQU-DTUB18_292,66.6913,66.6603,66.6657,66.7372,67.5164,68.4573,69.5346,70.5198,71.4486,72.0453,72.5178,72.7017,72.4561
CQU-DTUB18_293,67.0712,67.0636,67.0887,67.1744,68.0187,69.0165,70.0756,71.0674,71.9568,72.5823,73.0088,73.1426,73.0418
CQU-DTUB18_294,67.3355,67.3735,67.4273,67.4861,68.2504,69.1799,70.2099,71.1864,72.0246,72.5205,72.8228,72.6214,71.8487
CQU-DTUB18_295,66.8185,66.8069,66.8351,66.8856,67.6823,68.6111,69.6632,70.6544,71.6214,72.2631,72.9629,73.7265,74.3223
CQU-DTUB18_296,67.1271,67.1373,67.1285,67.174,67.9465,68.8372,69.8406,70.8068,71.6439,72.0957,72.3919,72.168,71.4274
CQU-DTUB18_297,66.784,66.7378,66.7438,66.7971,67.5622,68.5134,69.5193,70.5123,71.3707,71.889,72.2797,72.2719,71.7226
CQU-DTUB18_298,66.8222,66.7934,66.7987,66.8321,67.5859,68.5266,69.5035,70.5223,71.4703,72.1597,72.9141,73.6187,73.5585
CQU-DTUB18_299,66.9559,66.9502,66.9526,67.0002,67.7577,68.6758,69.7039,70.7141,71.6208,72.2431,72.7767,73.0978,72.951
CQU-DTUB18_300,67.3511,67.3717,67.418,67.4783,68.2361,69.156,70.185,71.1421,71.9659,72.4472,72.7238,72.5178,71.7238
CQU-DTUB21_1,67.941,68.0198,68.1175,68.2419,69.1017,70.086,71.1492,72.1391,72.9826,73.455,73.8521,73.804,73.5451
CQU-DTUB21_2,67.9872,68.0622,68.1729,68.3013,69.1371,70.0963,71.144,72.1162,72.9245,73.4189,73.8407,73.7805,73.6055
CQU-DTUB21_3,67.7662,67.8157,67.8847,67.9891,68.7989,69.7384,70.7334,71.6755,72.5083,72.9793,73.3189,73.225,72.6902
CQU-DTUB21_4,67.8491,67.9275,68.0173,68.144,69.0097,69.9734,71.0289,72.0129,72.847,73.3958,73.7086,73.6312,73.0873
CQU-DTUB21_5,67.5149,67.5609,67.6449,67.7504,68.6098,69.5801,70.6367,71.6179,72.4752,73.048,73.4243,73.456,73.3931
CQU-DTUB21_6,67.9272,68.0044,68.0965,68.2228,69.0639,70.0337,71.0996,72.0879,72.8934,73.3636,73.6841,73.5737,72.952
CQU-DTUB21_7,68.4377,68.4836,68.6089,68.7437,69.6139,70.6026,71.6643,72.6702,73.4792,73.9483,74.2689,74.0514,73.3935
CQU-DTUB21_8,68.042,68.0535,68.1385,68.2392,69.02,69.9453,70.932,71.8574,72.6767,73.14,73.4784,73.38,72.8722
CQU-DTUB21_9,68.3146,68.4009,68.5008,68.638,69.4896,70.4636,71.5127,72.5081,73.3475,73.8987,74.3154,74.3277,74.6429
CQU-DTUB21_10,68.4917,68.5713,68.7053,68.8757,69.7708,70.7836,71.8823,72.9073,73.7775,74.3145,74.7208,74.7204,74.8739
CQU-DTUB21_11,67.6152,67.678,67.7713,67.8969,68.7779,69.7632,70.8308,71.816,72.6335,73.2068,73.653,73.7079,73.9891
CQU-DTUB21_12,68.0206,68.1037,68.2139,68.34,69.2029,70.1947,71.2591,72.2371,73.0535,73.5567,73.9114,73.7947,73.3153
CQU-DTUB21_13,68.4036,68.485,68.6288,68.753,69.5824,70.535,71.5947,72.5866,73.3549,73.8819,74.3958,74.8928,76.345
CQU-DTUB21_14,67.9833,68.039,68.1362,68.2776,69.1081,70.0534,71.0947,72.067,72.877,73.4476,73.8164,73.853,73.8282
CQU-DTUB21_15,67.7842,67.8526,67.948,68.0674,68.8965,69.8306,70.8617,71.8317,72.6688,73.1373,73.447,73.2509,72.5645
CQU-DTUB21_16,67.9226,67.9848,68.0928,68.221,69.067,70.0374,71.0876,72.0696,72.8905,73.4008,73.8514,73.8997,73.9239
CQU-DTUB21_17,67.9965,68.1031,68.234,68.3415,69.1943,70.1856,71.2445,72.2537,73.1005,73.6241,74.0886,74.2016,74.485
CQU-DTUB21_18,67.6294,67.6854,67.7692,67.8735,68.682,69.6217,70.6472,71.6171,72.4563,72.9993,73.383,73.3763,73.1396
CQU-DTUB21_19,67.6016,67.6659,67.753,67.848,68.6901,69.6422,70.7004,71.6831,72.5412,73.1084,73.5022,73.6016,73.7144
CQU-DTUB21_20,67.8586,67.9232,68.0016,68.1097,68.9506,69.9052,70.9459,71.872,72.6824,73.2709,73.8835,74.7287,76.9856
CQU-DTUB21_21,68.101,68.1417,68.2453,68.3617,69.1745,70.1166,71.1352,72.0741,72.8736,73.3474,73.6638,73.4958,72.8744
CQU-DTUB21_22,67.5835,67.6501,67.7255,67.8042,68.5742,69.4697,70.4601,71.4082,72.1935,72.8491,73.3396,73.8219,75.7638
CQU-DTUB21_23,68.1017,68.1595,68.2553,68.3825,69.2161,70.1813,71.2139,72.1836,72.9828,73.5502,73.9269,74.0083,74.2196
CQU-DTUB21_24,67.8036,67.8283,67.9118,68.0014,68.7903,69.7007,70.6944,71.6429,72.4786,72.9884,73.3756,73.5392,73.7362
CQU-DTUB21_25,68.103,68.1781,68.2835,68.4158,69.2575,70.241,71.2838,72.2489,73.0549,73.5709,73.9117,73.7998,73.2872
CQU-DTUB21_26,68.2391,68.3213,68.4415,68.5927,69.4788,70.4623,71.517,72.4924,73.3196,73.8066,74.2369,74.2727,74.4542
CQU-DTUB21_27,67.4517,67.5175,67.6068,67.6904,68.4674,69.3974,70.4093,71.3627,72.212,72.8545,73.5135,74.8863,77.2508
CQU-DTUB21_28,67.7942,67.8688,67.9642,68.0959,68.9163,69.8358,70.8522,71.8064,72.604,73.263,73.7206,74.1903,76.0821
CQU-DTUB21_29,68.2985,68.3789,68.5317,68.6595,69.5406,70.5427,71.6365,72.6532,73.5196,74.0201,74.3793,74.3185,74.0762
CQU-DTUB21_30,67.7145,67.7874,67.8656,67.9901,68.8175,69.776,70.8372,71.828,72.6896,73.1555,73.492,73.3806,72.8593
CQU-DTUB21_31,68.134,68.2244,68.3369,68.5001,69.392,70.3478,71.3902,72.3687,73.1883,73.7571,74.278,74.5463,75.7058
CQU-DTUB21_32,67.7336,67.8101,67.9063,68.0521,68.9491,69.9361,70.994,71.9999,72.8302,73.3487,73.8417,73.9654,74.3796
CQU-DTUB21_33,68.4147,68.4627,68.5748,68.7167,69.5663,70.5395,71.5935,72.6039,73.4234,73.876,74.214,74.0349,73.3857
CQU-DTUB21_34,67.8109,67.8775,67.9615,68.0773,68.9233,69.899,70.9487,71.9028,72.7102,73.2957,73.7651,74.0948,75.632
CQU-DTUB21_35,67.589,67.6332,67.702,67.7995,68.6159,69.5573,70.5915,71.5764,72.3814,73.0121,73.4867,73.873,75.7176
CQU-DTUB21_36,67.5707,67.6465,67.699,67.7925,68.5689,69.5014,70.5147,71.4666,72.26,72.9422,73.3912,73.8409,75.7942
CQU-DTUB21_37,67.81,67.872,67.9556,68.0577,68.8893,69.8135,70.8311,71.7935,72.5874,73.1781,73.6168,73.7967,74.6103
CQU-DTUB21_38,67.6796,67.7223,67.8086,67.9017,68.6921,69.6382,70.6732,71.6225,72.438,72.9778,73.3697,73.3557,72.9935
CQU-DTUB21_39,67.5835,67.6398,67.7257,67.8342,68.6766,69.6368,70.6658,71.6326,72.4241,73.0273,73.4772,73.6404,74.4619
CQU-DTUB21_40,68.0225,68.101,68.2003,68.3136,69.1307,70.0691,71.1108,72.0916,72.9567,73.4842,73.9169,73.9648,74.1357
CQU-DTUB21_41,67.9522,68.0136,68.1027,68.2262,69.0632,70.0089,71.0461,72.0203,72.8432,73.3912,73.7962,73.806,73.7194
CQU-DTUB21_42,67.8222,67.869,67.9492,68.0593,68.8506,69.7633,70.7714,71.7167,72.5403,73.0932,73.4669,73.5061,73.4514
CQU-DTUB21_43,67.45,67.4911,67.5764,67.6845,68.5351,69.5142,70.5553,71.5327,72.3445,73.0254,73.4558,73.7451,74.9416
CQU-DTUB21_44,67.9303,67.978,68.0549,68.1676,68.9876,69.9062,70.9053,71.8462,72.6762,73.1327,73.4512,73.3188,72.7497
CQU-DTUB21_45,67.6823,67.6896,67.7551,67.855,68.6149,69.5052,70.4829,71.4295,72.2897,72.7398,73.1269,73.0336,72.5346
CQU-DTUB21_46,67.9195,67.9531,68.0559,68.1609,68.9723,69.9067,70.9323,71.8953,72.7286,73.2652,73.6845,73.6708,73.51
CQU-DTUB21_47,68,68.0921,68.1666,68.2954,69.1246,70.0766,71.1218,72.1176,72.9775,73.5364,73.984,74.0333,74.1899
CQU-DTUB21_48,67.9574,68.0506,68.1709,68.3298,69.1614,70.1328,71.178,72.1716,73.0056,73.5311,74.0003,74.0721,74.4347
CQU-DTUB21_49,67.7298,67.8013,67.8836,68.0037,68.8339,69.7801,70.8158,71.778,72.5815,73.1965,73.5875,73.7522,74.4117
CQU-DTUB21_50,68.3398,68.3954,68.5018,68.6427,69.4834,70.4527,71.5119,72.4994,73.2938,73.7714,74.0833,73.9681,73.408
CQU-DTUB21_51,68.2766,68.3529,68.4714,68.6293,69.5104,70.5241,71.6008,72.6137,73.4798,74.0111,74.4631,74.4897,74.7763
CQU-DTUB21_52,67.6165,67.6648,67.7373,67.8471,68.6032,69.486,70.4737,71.4063,72.2172,72.8456,73.3205,73.969,76.0536
CQU-DTUB21_53,68.0422,68.0758,68.1724,68.2828,69.1009,70.0454,71.0911,72.0669,72.9005,73.3636,73.6706,73.5248,72.8931
CQU-DTUB21_54,67.6832,67.7373,67.8321,67.9287,68.7711,69.7374,70.7795,71.7394,72.5605,73.0695,73.4053,73.2656,72.6909
CQU-DTUB21_55,67.6319,67.6601,67.7411,67.8119,68.5815,69.4899,70.4721,71.4058,72.2424,72.7931,73.2002,73.4652,73.7345
CQU-DTUB21_56,67.6945,67.76,67.8351,67.9435,68.7557,69.69,70.715,71.6875,72.5382,73.0395,73.3983,73.3843,73.0037
CQU-DTUB21_57,67.6358,67.6581,67.7339,67.7996,68.5217,69.385,70.3428,71.2847,72.113,72.5915,73.0224,73.3,73.4338
CQU-DTUB21_58,67.3205,67.3531,67.4148,67.4987,68.2763,69.1742,70.1716,71.1199,71.9476,72.4819,72.8916,73.0244,73.0063
CQU-DTUB21_59,67.789,67.8252,67.9134,68.0123,68.816,69.7504,70.7719,71.7489,72.6238,73.1322,73.5386,73.5626,73.2656
CQU-DTUB21_60,67.8233,67.8955,67.9684,68.07,68.881,69.8017,70.8342,71.8151,72.6108,73.1627,73.5694,73.6176,73.6223
CQU-DTUB21_61,67.9694,68.0409,68.1321,68.2718,69.1223,70.11,71.1861,72.1941,73.0441,73.5741,74.0261,74.1492,74.5714
CQU-DTUB21_62,68.4899,68.5685,68.6967,68.8543,69.7498,70.7626,71.8593,72.8772,73.7248,74.2327,74.6805,74.7119,74.9875
CQU-DTUB21_63,67.9442,68.0179,68.1238,68.2626,69.1323,70.1409,71.2327,72.2577,73.1193,73.6471,74.1095,74.1926,74.4452
CQU-DTUB21_64,67.8509,67.8672,67.9466,68.0355,68.8127,69.7249,70.738,71.714,72.5339,73.0188,73.3728,73.3119,72.7199
CQU-DTUB21_65,67.8927,67.9764,68.0486,68.1629,68.9789,69.9113,70.9525,71.9406,72.742,73.2879,73.6659,73.6155,73.3695
CQU-DTUB21_66,67.9538,67.9863,68.0533,68.1534,68.937,69.8211,70.8061,71.7419,72.5744,73.0904,73.4734,73.5087,73.3482
CQU-DTUB21_67,67.7264,67.7724,67.8507,67.9619,68.7655,69.7019,70.7435,71.7442,72.5655,73.0709,73.3987,73.3081,72.7447
CQU-DTUB21_68,67.7675,67.8142,67.8885,67.9803,68.7783,69.6809,70.6691,71.6037,72.3939,73.0112,73.4981,73.9979,75.4325
